,ID,floor_area_sqm,mean_resale_price,Closest distance to Marina Bay Sands,Closest distance to Resorts World Casino Sentosa,geometry,Closest distance to a hotel,Closest distance to a park,Traffic lights within 500 meters,Parking lots within 500 meters
1603,block 575 WOODLANDS,86.0,319745.24413364416,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1604,block 576 WOODLANDS,110.0,394255.7205737558,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1605,block 577 WOODLANDS,91.0,335345.42532467534,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1606,block 579 WOODLANDS,90.46153846153848,334248.12596153846,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1607,block 580 WOODLANDS,110.0,399575.6808226496,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1608,block 581 PASIR RIS,147.83333333333334,673129.1666666666,13353.959876046514,13353.959876046514,POINT (103.94350777946352 1.372388),1530.4523475214967,269.5155674069476,0,0
1609,block 581 WOODLANDS,131.0,482052.8636363636,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1610,block 582 WOODLANDS,110.0,397787.4711399712,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1611,block 584 WOODLANDS,104.0625,386933.59375,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1612,block 585 WOODLANDS,120.33333333333331,435001.4550116551,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1613,block 586 WOODLANDS,121.47619047619048,441609.765394693,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1614,block 587 WOODLANDS,118.4074074074074,440293.3483057525,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1615,block 5A WOODLANDS,99.0909090909091,328995.1344414292,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1616,block 6 BEDOK,82.0,353954.7474120083,9057.217152985671,9057.217152985671,POINT (103.9314714 1.3256702),1853.18802415568,799.6053700989594,1,0
1617,block 6 BUKIT MERAH,79.16666666666667,367371.85952611215,1834.627121338543,1834.627121338543,POINT (103.82831840371266 1.2704395),248.7778970666255,1244.6646066973003,0,0
1618,block 6 BUKIT TIMAH,126.55555555555556,660837.0266203703,263575.98638049024,263575.98638049024,POINT (101.4670762 1.5112818),253640.57213193268,248446.00543563213,0,0
1619,block 6 GEYLANG,116.36363636363636,625443.4935064935,4703.10950931338,4703.10950931338,POINT (103.8870563 1.3181862),422.920243142269,402.13140927055673,1,412
1620,block 6 HOUGANG,65.0,237531.94444444444,10521.56807334726,10521.56807334726,POINT (103.8934167875929 1.374085),2724.024429308463,504.3841166178026,1,0
1621,block 6 KALLANG/WHAMPOA,82.96296296296296,379826.9435242696,4502.24597112861,4502.24597112861,POINT (103.8663299 1.3250618),1443.4687309170426,149.38617702407808,0,142
1622,block 6 MARINE PARADE,67.75,376208.32936507935,5254.445630521953,5254.445630521953,POINT (103.904665 1.302774),208.02567314987863,451.64683706976643,1,144
1623,block 6 QUEENSTOWN,69.30882352941177,384935.9580298467,4179.188157897261,4179.188157897261,POINT (103.80149671637383 1.28699435),426.35036353432196,870.2384148050465,0,90
1624,block 6 SERANGOON,97.9,425849.4871794873,7449.298925379446,7449.298925379446,POINT (103.8698268 1.3514805),1035.0585963439335,553.9290427672121,3,0
1625,block 6 WOODLANDS,66.61764705882354,241579.5939294024,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1626,block 60 BUKIT MERAH,74.66666666666667,345831.9691565515,1834.627121338543,1834.627121338543,POINT (103.82831840371266 1.2704395),248.7778970666255,1244.6646066973003,0,0
1627,block 60 GEYLANG,98.3939393939394,530820.3894522145,4861.68583215172,4861.68583215172,POINT (103.8706298184074 1.3275858),1708.2981574466685,358.1732391614532,1,303
1628,block 60 KALLANG/WHAMPOA,107.4,611099.25,4502.24597112861,4502.24597112861,POINT (103.8663299 1.3250618),1443.4687309170426,149.38617702407808,0,142
1629,block 60 QUEENSTOWN,93.0,538981.5144724556,2401323.530558786,2401323.530558786,POINT (121.1761909 14.5060306),2384189.8526045713,2382274.999863411,0,0
1630,block 60 TOA PAYOH,115.0,714528.0978855721,5743.444997146924,5743.444997146924,POINT (103.8497414 1.3353906),1053.5212691663721,567.364900852594,0,0
1631,block 601 ANG MO KIO,75.4,305626.2156246999,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
1632,block 601 JURONG WEST,112.94444444444444,467483.182051282,16176.255463545089,16176.255463545089,POINT (103.7058663 1.3434392),3941.5673732486543,639.9160984953694,3,0
1633,block 602 BEDOK,119.07142857142856,404266.59523809527,7096.946860014165,7096.946860014165,POINT (103.9110728 1.324443),638.2815923398671,375.6446512389534,0,9
1634,block 602 CLEMENTI,71.11764705882354,305911.30655485333,9908.878813117522,9908.878813117522,POINT (103.77598114983843 1.3320357),3310.2419284511247,640.3661625490062,0,0
1635,block 602 WOODLANDS,108.33333333333331,368317.48562548566,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1636,block 602 YISHUN,100.875,355154.5277777778,17076.156583567823,17076.156583567823,POINT (103.8403992 1.4377325),2548.4351442963457,592.4052691241836,0,0
1637,block 603 BUKIT PANJANG,107.8,475797.69182389934,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
1638,block 603 HOUGANG,94.0,352225.01002506266,7787.477904233574,7787.477904233574,POINT (103.88324188555953 1.35147475),563.8358301836054,279.6723185291963,0,9
1639,block 603 WOODLANDS,108.21428571428572,373600.0133928572,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1640,block 604 ANG MO KIO,75.82352941176471,298407.9839119858,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
1641,block 604 BUKIT PANJANG,116.4375,512107.16847826086,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
1642,block 604 CHOA CHU KANG,149.33333333333334,595028.8611111111,18285.99136391172,18285.99136391172,POINT (103.7445 1.401318),7735.323339091603,1416.035097612029,0,21
1643,block 604 CLEMENTI,119.0,549269.4327731092,9908.878813117522,9908.878813117522,POINT (103.77598114983843 1.3320357),3310.2419284511247,640.3661625490062,0,0
1644,block 604 PASIR RIS,151.42857142857142,631619.7478991597,13353.959876046514,13353.959876046514,POINT (103.94350777946352 1.372388),1530.4523475214967,269.5155674069476,0,0
1645,block 604 YISHUN,122.0,455705.3650793651,17076.156583567823,17076.156583567823,POINT (103.8403992 1.4377325),2548.4351442963457,592.4052691241836,0,0
1646,block 605 BEDOK,122.0,414881.8100775194,7096.946860014165,7096.946860014165,POINT (103.9110728 1.324443),638.2815923398671,375.6446512389534,0,9
1647,block 605 CLEMENTI,119.0,545623.8504273504,9908.878813117522,9908.878813117522,POINT (103.77598114983843 1.3320357),3310.2419284511247,640.3661625490062,0,0
1648,block 606 ANG MO KIO,70.5,302134.0815934066,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
1649,block 606 BUKIT PANJANG,115.1,519248.74818840576,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
1650,block 606 PASIR RIS,151.28571428571428,633354.9107142857,13353.959876046514,13353.959876046514,POINT (103.94350777946352 1.372388),1530.4523475214967,269.5155674069476,0,0
1651,block 606 WOODLANDS,112.77777777777776,376892.2068181818,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1652,block 607 CHOA CHU KANG,122.64285714285714,418802.6593406593,18285.99136391172,18285.99136391172,POINT (103.7445 1.401318),7735.323339091603,1416.035097612029,0,21
1653,block 607 HOUGANG,90.28571428571428,345471.73204633204,7787.477904233574,7787.477904233574,POINT (103.88324188555953 1.35147475),563.8358301836054,279.6723185291963,0,9
1654,block 607 WOODLANDS,113.47058823529412,371242.2351279495,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1655,block 607 YISHUN,115.85714285714286,380304.2619047619,17076.156583567823,17076.156583567823,POINT (103.8403992 1.4377325),2548.4351442963457,592.4052691241836,0,0
1656,block 608 ANG MO KIO,83.55555555555556,333650.47303921566,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
1657,block 608 CHOA CHU KANG,111.0,383964.9464285714,18285.99136391172,18285.99136391172,POINT (103.7445 1.401318),7735.323339091603,1416.035097612029,0,21
1658,block 609 BEDOK,73.0,291516.12316849816,9057.217152985671,9057.217152985671,POINT (103.9314714 1.3256702),1853.18802415568,799.6053700989594,1,0
1659,block 609 JURONG WEST,119.54545454545456,500662.3246753247,16176.255463545089,16176.255463545089,POINT (103.7058663 1.3434392),3941.5673732486543,639.9160984953694,3,0
1660,block 609 YISHUN,93.23076923076924,325872.7698771817,16148.913016952923,16148.913016952923,POINT (103.8336942 1.428136),1882.8518262369785,647.4012014452042,0,0
1661,block 610 YISHUN,91.6923076923077,335901.2902097902,17125.649119290814,17125.649119290814,POINT (103.8395409 1.438065),2603.320642946507,499.17292237660376,0,0
1662,block 611 ANG MO KIO,72.125,321622.7873376623,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
1663,block 611 BUKIT PANJANG,102.52380952380952,418246.1569814367,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
1664,block 612 BUKIT PANJANG,103.3913043478261,416075.2277553084,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
1665,block 612 WOODLANDS,113.89473684210526,370147.8731725146,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1666,block 613 BUKIT PANJANG,98.66666666666669,403301.25000000006,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
1667,block 613 JURONG WEST,115.75,471073.63095238095,16176.255463545089,16176.255463545089,POINT (103.7058663 1.3434392),3941.5673732486543,639.9160984953694,3,0
1668,block 613B BEDOK,108.86666666666666,416761.7215686274,9057.217152985671,9057.217152985671,POINT (103.9314714 1.3256702),1853.18802415568,799.6053700989594,1,0
1669,block 614 ANG MO KIO,148.7,741074.9573333333,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
1670,block 614 WOODLANDS,114.93333333333334,374117.377860235,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1671,block 614 YISHUN,143.0909090909091,566281.7463203464,17076.156583567823,17076.156583567823,POINT (103.8403992 1.4377325),2548.4351442963457,592.4052691241836,0,0
1672,block 615 ANG MO KIO,152.58333333333334,724969.0555555556,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
1673,block 615 BEDOK,70.6,284891.90757575753,7096.946860014165,7096.946860014165,POINT (103.9110728 1.324443),638.2815923398671,375.6446512389534,0,9
1674,block 615 BUKIT PANJANG,105.0,410150.7815569488,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
1675,block 616 BUKIT PANJANG,87.16666666666667,354608.07024448423,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
1676,block 617 BEDOK,60.3,246100.325,7016.56940172059,7016.56940172059,POINT (103.9101817 1.3244029),651.5486029857965,474.3405100721429,0,7
1677,block 617 HOUGANG,80.66666666666667,324105.6072433193,7533.190369947071,7533.190369947071,POINT (103.88071076652449 1.34987515),510.10654821249756,333.56376832574705,0,11
1678,block 617 YISHUN,85.26666666666667,311091.72142857144,17125.649119290814,17125.649119290814,POINT (103.8395409 1.438065),2603.320642946507,499.17292237660376,0,0
1679,block 619 ANG MO KIO,110.85714285714286,490290.9841269841,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
1680,block 619 CHOA CHU KANG,125.0,437449.7807017544,15352.791314381206,15352.791314381206,POINT (103.7508022218648 1.37424565),4891.468718865619,253.07487117599825,1,0
1681,block 619 HOUGANG,64.28571428571429,269192.07200130913,7533.190369947071,7533.190369947071,POINT (103.88071076652449 1.34987515),510.10654821249756,333.56376832574705,0,11
1682,block 619 WOODLANDS,92.63636363636364,323286.55634409835,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1683,block 619 YISHUN,95.2,371425.0739837399,17125.649119290814,17125.649119290814,POINT (103.8395409 1.438065),2603.320642946507,499.17292237660376,0,0
1684,block 62 GEYLANG,94.53125,406289.5454567589,4703.10950931338,4703.10950931338,POINT (103.8870563 1.3181862),422.920243142269,402.13140927055673,1,412
1685,block 62 TOA PAYOH,115.08333333333331,684574.6376811594,5743.444997146924,5743.444997146924,POINT (103.8497414 1.3353906),1053.5212691663721,567.364900852594,0,0
1686,block 620 BEDOK,56.644444444444446,245287.6082051282,7016.56940172059,7016.56940172059,POINT (103.9101817 1.3244029),651.5486029857965,474.3405100721429,0,7
1687,block 620 BUKIT PANJANG,101.2,399582.626984127,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
1688,block 620 CHOA CHU KANG,116.8125,396013.7470238095,18285.99136391172,18285.99136391172,POINT (103.7445 1.401318),7735.323339091603,1416.035097612029,0,21
1689,block 620 WOODLANDS,92.45454545454544,321045.06611783465,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1690,block 621 ANG MO KIO,83.44444444444444,337630.99477124185,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
1691,block 621 BUKIT BATOK,102.29411764705884,603241.7103051747,15403.994540802376,15403.994540802376,POINT (103.75266284937962 1.3758846999999998),5122.985054434597,405.18110235112067,1,0
1692,block 621 WOODLANDS,115.08333333333331,370494.0192307693,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1693,block 622 BUKIT BATOK,106.53846153846152,632356.7071581197,15403.994540802376,15403.994540802376,POINT (103.75266284937962 1.3758846999999998),5122.985054434597,405.18110235112067,1,0
1694,block 623 BUKIT BATOK,107.5,539869.663841808,15403.994540802376,15403.994540802376,POINT (103.75266284937962 1.3758846999999998),5122.985054434597,405.18110235112067,1,0
1695,block 623 HOUGANG,63.9375,271112.1405555555,7787.477904233574,7787.477904233574,POINT (103.88324188555953 1.35147475),563.8358301836054,279.6723185291963,0,9
1696,block 623 WOODLANDS,107.35714285714286,359100.208855472,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1697,block 624 ANG MO KIO,70.0,295481.53724053723,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
1698,block 624A WOODLANDS,119.25,369216.60095137416,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1699,block 625 BUKIT PANJANG,103.84210526315788,447890.98564593296,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
1700,block 625 CHOA CHU KANG,110.41666666666669,413958.6894977168,18285.99136391172,18285.99136391172,POINT (103.7445 1.401318),7735.323339091603,1416.035097612029,0,21
1701,block 625B WOODLANDS,117.8,373446.1296167247,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
1702,block 626 BUKIT PANJANG,101.57894736842104,462978.3790823212,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
